item,itemLabel,itemDescription,place,placeLabel,place_of_birth,place_of_birthLabel,place_of_death,place_of_deathLabel,date_of_death,date_of_deathLabel,dob,dobLabel,coord_birth,coord_death
http://www.wikidata.org/entity/Q13862598,Mozes Jacobs,Nederlands turner (1905-1943),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q152551,Sobibór,1943-07-09T00:00:00Z,1943-07-09T00:00:00Z,1905-11-26T00:00:00Z,1905-11-26T00:00:00Z,Point(4.9 52.383333333),Point(23.65 51.483333333)
http://www.wikidata.org/entity/Q13862598,Mozes Jacobs,Nederlands turner (1905-1943),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q152551,Sobibór,1943-07-09T00:00:00Z,1943-07-09T00:00:00Z,1905-11-26T00:00:00Z,1905-11-26T00:00:00Z,Point(4.9 52.383333333),Point(23.6376 51.47727)
http://www.wikidata.org/entity/Q14255147,Reint de Jonge,Nederlands kunstschilder (1931-1993),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q848988,Noordwijkerhout,1993-10-30T00:00:00Z,1993-10-30T00:00:00Z,1931-04-20T00:00:00Z,1931-04-20T00:00:00Z,Point(4.9 52.383333333),Point(4.483333333 52.25)
http://www.wikidata.org/entity/Q14278957,Rinus van Galen,Nederlands componist,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9920,Haarlem,1989-07-12T00:00:00Z,1989-07-12T00:00:00Z,1930-09-25T00:00:00Z,1930-09-25T00:00:00Z,Point(4.9 52.383333333),Point(4.640555555 52.380277777)
http://www.wikidata.org/entity/Q14282331,Ro Mogendorff,Nederlands kunstschilderes (1907-1969),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9945,Laren,1969-10-27T00:00:00Z,1969-10-27T00:00:00Z,1907-06-21T00:00:00Z,1907-06-21T00:00:00Z,Point(4.9 52.383333333),Point(5.231666666 52.254444444)
http://www.wikidata.org/entity/Q14435217,Hendrik de Vries,wiskundige uit Koninkrijk der Nederlanden (1867-1954),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q863886,Binyamina,1954-03-03T00:00:00Z,1954-03-03T00:00:00Z,1867-08-25T00:00:00Z,1867-08-25T00:00:00Z,Point(4.9 52.383333333),Point(34.945 32.522222)
http://www.wikidata.org/entity/Q14496062,Tom Neumeier,Nederlands roeier (1921-1991),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q848988,Noordwijkerhout,1991-12-26T00:00:00Z,1991-12-26T00:00:00Z,1921-02-02T00:00:00Z,1921-02-02T00:00:00Z,Point(4.9 52.383333333),Point(4.483333333 52.25)
http://www.wikidata.org/entity/Q14519887,Wim Oepts,Nederlands kunstschilder (1904-1988),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q90,Parijs,1988-03-22T00:00:00Z,1988-03-22T00:00:00Z,1904-12-22T00:00:00Z,1904-12-22T00:00:00Z,Point(4.9 52.383333333),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q14566906,Dirk Christiaan Hesseling,Nederlands classicus en taalkundige,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q505601,Wassenaar,1941-04-06T00:00:00Z,1941-04-06T00:00:00Z,1859-07-15T00:00:00Z,1859-07-15T00:00:00Z,Point(4.9 52.383333333),Point(4.383333333 52.15)
http://www.wikidata.org/entity/Q14566906,Dirk Christiaan Hesseling,Nederlands classicus en taalkundige,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1941-04-06T00:00:00Z,1941-04-06T00:00:00Z,1859-07-15T00:00:00Z,1859-07-15T00:00:00Z,Point(4.9 52.383333333),Point(4.494722222 52.154444444)
http://www.wikidata.org/entity/Q14566906,Dirk Christiaan Hesseling,Nederlands classicus en taalkundige,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1941-04-06T00:00:00Z,1941-04-06T00:00:00Z,1859-07-15T00:00:00Z,1859-07-15T00:00:00Z,Point(4.9 52.383333333),Point(4.4836 52.15274)
http://www.wikidata.org/entity/Q14629571,Carl August Breitenstein,Nederlands kunstschilder (1864-1921),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9970,Velsen,1921-09-05T00:00:00Z,1921-09-05T00:00:00Z,1864-12-23T00:00:00Z,1864-12-23T00:00:00Z,Point(4.9 52.383333333),Point(4.616666666 52.466666666)
http://www.wikidata.org/entity/Q14632209,Isak IJssel de Schepper,Nederlands ondernemer (1872-1935),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q36600,Den Haag,1935-07-14T00:00:00Z,1935-07-14T00:00:00Z,1872-10-25T00:00:00Z,1872-10-25T00:00:00Z,Point(4.9 52.383333333),Point(4.3175 52.084166666)
http://www.wikidata.org/entity/Q14632349,Jacques van der Meij,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q12912978,Oosterhout,1969-01-01T00:00:00Z,1969-01-01T00:00:00Z,1888-01-02T00:00:00Z,1888-01-02T00:00:00Z,Point(4.9 52.383333333),Point(4.8567 51.6433)
http://www.wikidata.org/entity/Q14632468,Jan Blankers,Nederlands journalist (1904-1977),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q1329705,Vinkeveen en Waverveen,1977-07-17T00:00:00Z,1977-07-17T00:00:00Z,1904-04-23T00:00:00Z,1904-04-23T00:00:00Z,Point(4.9 52.383333333),Point(4.916666666 52.220833333)
http://www.wikidata.org/entity/Q14850917,Frans Frederik Karseboom,Nederlands jurist en procureur-generaal van de Hoge Raad der Nederlanden,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q81177,Leersum,1878-08-08T00:00:00Z,1878-08-08T00:00:00Z,1815-05-23T00:00:00Z,1815-05-23T00:00:00Z,Point(4.9 52.383333333),Point(5.4272 52.0119)
http://www.wikidata.org/entity/Q14912255,Hendrik Bolkestein,economisch historicus uit Koninkrijk der Nederlanden (1877-1942),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q803,Utrecht,1942-07-24T00:00:00Z,1942-07-24T00:00:00Z,1877-12-18T00:00:00Z,1877-12-18T00:00:00Z,Point(4.9 52.383333333),Point(5.115555555 52.088888888)
http://www.wikidata.org/entity/Q15075027,Karel ter Horst,Nederlands voetballer,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q803,Utrecht,2003-10-07T00:00:00Z,2003-10-07T00:00:00Z,1918-10-05T00:00:00Z,1918-10-05T00:00:00Z,Point(4.9 52.383333333),Point(5.115555555 52.088888888)
http://www.wikidata.org/entity/Q15101934,Christiaan Benjamin Nieuwenhuis,Nederlands fotograaf (1863-1922),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7253,Padang,1922-04-20T00:00:00Z,1922-04-20T00:00:00Z,1863-07-04T00:00:00Z,1863-07-04T00:00:00Z,Point(4.9 52.383333333),Point(100.360556 -0.955556)
http://www.wikidata.org/entity/Q15123103,Willem de Keyser,Nederlands architect,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q84,Londen,1674-01-01T00:00:00Z,1674-01-01T00:00:00Z,1603-01-01T00:00:00Z,1603-01-01T00:00:00Z,Point(4.9 52.383333333),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q15160674,Ferdinand Jantzen,Nederlands architect van protestantse kerken,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q2473978,Ede,1987-08-25T00:00:00Z,1987-08-25T00:00:00Z,1895-06-29T00:00:00Z,1895-06-29T00:00:00Z,Point(4.9 52.383333333),Point(5.6667 52.0436)
http://www.wikidata.org/entity/Q15388414,Q15388414,,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q90,Parijs,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,1925-01-01T00:00:00Z,1925-01-01T00:00:00Z,Point(4.9 52.383333333),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q15428159,Selma Vaz Dias,Brits schrijfster (1911-1977),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q84,Londen,1977-08-30T00:00:00Z,1977-08-30T00:00:00Z,1911-11-23T00:00:00Z,1911-11-23T00:00:00Z,Point(4.9 52.383333333),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q15428818,Henri Albers,Nederlands zanger (1866-1926),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q90,Parijs,1926-09-12T00:00:00Z,1926-09-12T00:00:00Z,1866-02-01T00:00:00Z,1866-02-01T00:00:00Z,Point(4.9 52.383333333),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q15430120,Gerard Melder,Nederlands kunstschilder (1693-1754),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q803,Utrecht,1754-04-16T00:00:00Z,1754-04-16T00:00:00Z,1693-07-17T00:00:00Z,1693-07-17T00:00:00Z,Point(4.9 52.383333333),Point(5.115555555 52.088888888)
http://www.wikidata.org/entity/Q15430177,Henri Louis Bischoffsheim,Nederlands bankier (1829-1908),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q84,Londen,1908-03-11T00:00:00Z,1908-03-11T00:00:00Z,1829-02-17T00:00:00Z,1829-02-17T00:00:00Z,Point(4.9 52.383333333),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q15430287,Nicolaas Steelink,Amerikaans voetballer (1890-1989),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q18575,Tucson,1989-04-21T00:00:00Z,1989-04-21T00:00:00Z,1890-10-05T00:00:00Z,1890-10-05T00:00:00Z,Point(4.9 52.383333333),Point(-110.926388888 32.221666666)
http://www.wikidata.org/entity/Q15430631,Hendrik Voogd,Nederlands kunstschilder (1768-1839),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q220,Rome,1839-09-04T00:00:00Z,1839-09-04T00:00:00Z,1768-07-10T00:00:00Z,1768-07-10T00:00:00Z,Point(4.9 52.383333333),Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q15444839,Jan Hendrik Stuffken,,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q1310,Arnhem,1881-05-09T00:00:00Z,1881-05-09T00:00:00Z,1801-05-14T00:00:00Z,1801-05-14T00:00:00Z,Point(4.9 52.383333333),Point(5.916666666 51.983333333)
http://www.wikidata.org/entity/Q15450090,Nicolaas Paradijs,Nederlands arts (1740-1812),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1812-09-07T00:00:00Z,1812-09-07T00:00:00Z,1740-11-11T00:00:00Z,1740-11-11T00:00:00Z,Point(4.9 52.383333333),Point(4.494722222 52.154444444)
http://www.wikidata.org/entity/Q15450090,Nicolaas Paradijs,Nederlands arts (1740-1812),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1812-09-07T00:00:00Z,1812-09-07T00:00:00Z,1740-11-11T00:00:00Z,1740-11-11T00:00:00Z,Point(4.9 52.383333333),Point(4.4836 52.15274)
http://www.wikidata.org/entity/Q15450432,Petrus Curtenius,,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q13403152,Loenen aan de Vecht,1789-08-03T00:00:00Z,1789-08-03T00:00:00Z,1716-12-07T00:00:00Z,1716-12-07T00:00:00Z,Point(4.9 52.383333333),Point(5.0222 52.2103)
http://www.wikidata.org/entity/Q15451709,Helen van Dongen,Nederlands filmeditor (1909-2006),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q899813,Brattleboro,2006-09-28T00:00:00Z,2006-09-28T00:00:00Z,1909-01-05T00:00:00Z,1909-01-05T00:00:00Z,Point(4.9 52.383333333),Point(-72.6145336 42.861902)
http://www.wikidata.org/entity/Q15455143,Jacques Philippe d’Orville,Nederlands filoloog (1696-1751),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9928,Heemstede,1751-09-04T00:00:00Z,1751-09-04T00:00:00Z,1696-07-28T00:00:00Z,1696-07-28T00:00:00Z,Point(4.9 52.383333333),Point(4.62 52.3528)
http://www.wikidata.org/entity/Q15480206,Eduard Hageman,,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1827-11-19T00:00:00Z,1827-11-19T00:00:00Z,1749-11-20T00:00:00Z,1749-11-20T00:00:00Z,Point(4.9 52.383333333),Point(4.494722222 52.154444444)
http://www.wikidata.org/entity/Q15480206,Eduard Hageman,,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1827-11-19T00:00:00Z,1827-11-19T00:00:00Z,1749-11-20T00:00:00Z,1749-11-20T00:00:00Z,Point(4.9 52.383333333),Point(4.4836 52.15274)
http://www.wikidata.org/entity/Q15616467,Hein Vree,Nederlands beeldhouwer (1926-1995),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q192508,Bergen op Zoom,1995-01-30T00:00:00Z,1995-01-30T00:00:00Z,1926-02-06T00:00:00Z,1926-02-06T00:00:00Z,Point(4.9 52.383333333),Point(4.3 51.5)
http://www.wikidata.org/entity/Q15627526,Sara Stracké-van Bosse,Nederlands kunstenaar,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1922-04-06T00:00:00Z,1922-04-06T00:00:00Z,1837-01-05T00:00:00Z,1837-01-05T00:00:00Z,Point(4.9 52.383333333),Point(5.2861 52.2125)
http://www.wikidata.org/entity/Q15627526,Sara Stracké-van Bosse,Nederlands kunstenaar,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1922-04-06T00:00:00Z,1922-04-06T00:00:00Z,1837-01-05T00:00:00Z,1837-01-05T00:00:00Z,Point(4.9 52.383333333),Point(5.27144 52.20602)
http://www.wikidata.org/entity/Q15635064,Auke Jelsma,Nederlands schrijver (1933-2014),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9934,Hilversum,2014-01-14T00:00:00Z,2014-01-14T00:00:00Z,1933-08-28T00:00:00Z,1933-08-28T00:00:00Z,Point(4.9 52.383333333),Point(5.18 52.23)
http://www.wikidata.org/entity/Q15638118,Frans Zwollo jr.,,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q1310,Arnhem,1989-10-24T00:00:00Z,1989-10-24T00:00:00Z,1896-10-15T00:00:00Z,1896-10-15T00:00:00Z,Point(4.9 52.383333333),Point(5.916666666 51.983333333)
http://www.wikidata.org/entity/Q15638116,Frans Zwollo sr.,goudsmid uit Koninkrijk der Nederlanden (1872-1945),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9898,Amstelveen,1945-01-31T00:00:00Z,1945-01-31T00:00:00Z,1872-04-04T00:00:00Z,1872-04-04T00:00:00Z,Point(4.9 52.383333333),Point(4.833333333 52.3)
http://www.wikidata.org/entity/Q15694514,Jacobus Stuart,Nederlands agrariër (1803-1878),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q238991,Winburg,1878-09-18T00:00:00Z,1878-09-18T00:00:00Z,1803-02-09T00:00:00Z,1803-02-09T00:00:00Z,Point(4.9 52.383333333),Point(27.016666666 -28.533333333)
http://www.wikidata.org/entity/Q15858260,Maria Vos,Nederlands kunstschilderes (1824-1906),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q2218481,Oosterbeek,1906-01-11T00:00:00Z,1906-01-11T00:00:00Z,1824-12-21T00:00:00Z,1824-12-21T00:00:00Z,Point(4.9 52.383333333),Point(5.8444 51.9847)
http://www.wikidata.org/entity/Q15869319,Ada Prins,Nederlands scheikundige (1879-1977),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q809821,Voorburg,1977-07-20T00:00:00Z,1977-07-20T00:00:00Z,1879-09-18T00:00:00Z,1879-09-18T00:00:00Z,Point(4.9 52.383333333),Point(4.35972 52.07417)
http://www.wikidata.org/entity/Q15869319,Ada Prins,Nederlands scheikundige (1879-1977),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q809821,Voorburg,1977-07-20T00:00:00Z,1977-07-20T00:00:00Z,1879-09-18T00:00:00Z,1879-09-18T00:00:00Z,Point(4.9 52.383333333),Point(4.366666666 52.066666666)
http://www.wikidata.org/entity/Q15874026,Constantia Arnolda Balwé,Nederlands kunstschilderes (1863-1954),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9906,Blaricum,1954-09-01T00:00:00Z,1954-09-01T00:00:00Z,1863-08-14T00:00:00Z,1863-08-14T00:00:00Z,Point(4.9 52.383333333),Point(5.2422 52.2728)
http://www.wikidata.org/entity/Q15874864,Elisabeth Adriani-Hovy,Nederlands kunstschilderes (1873-1957),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q803,Utrecht,1957-11-07T00:00:00Z,1957-11-07T00:00:00Z,1873-01-25T00:00:00Z,1873-01-25T00:00:00Z,Point(4.9 52.383333333),Point(5.115555555 52.088888888)
http://www.wikidata.org/entity/Q15874883,Elsa Woutersen-van Doesburgh,Nederlands kunstenares (1875-1957),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9908,Bloemendaal,1957-03-08T00:00:00Z,1957-03-08T00:00:00Z,1875-12-07T00:00:00Z,1875-12-07T00:00:00Z,Point(4.9 52.383333333),Point(4.6281 52.4028)
http://www.wikidata.org/entity/Q15875430,Freek van den Berg,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q3027075,Veessen,2000-06-13T00:00:00Z,2000-06-13T00:00:00Z,1918-05-29T00:00:00Z,1918-05-29T00:00:00Z,Point(4.9 52.383333333),Point(6.0892 52.3761)
http://www.wikidata.org/entity/Q15875627,Gerrit Haverkamp,Nederlands kunstschilder (1872-1926),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1926-12-16T00:00:00Z,1926-12-16T00:00:00Z,1872-06-15T00:00:00Z,1872-06-15T00:00:00Z,Point(4.9 52.383333333),Point(5.2861 52.2125)
http://www.wikidata.org/entity/Q15875627,Gerrit Haverkamp,Nederlands kunstschilder (1872-1926),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1926-12-16T00:00:00Z,1926-12-16T00:00:00Z,1872-06-15T00:00:00Z,1872-06-15T00:00:00Z,Point(4.9 52.383333333),Point(5.27144 52.20602)
http://www.wikidata.org/entity/Q15875629,Gerrit van Weezel,Nederlands dirigent (1882-1942),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7341,Auschwitz,1942-09-30T00:00:00Z,1942-09-30T00:00:00Z,1882-03-07T00:00:00Z,1882-03-07T00:00:00Z,Point(4.9 52.383333333),Point(19.2041 50.0262)
http://www.wikidata.org/entity/Q15875629,Gerrit van Weezel,Nederlands dirigent (1882-1942),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7341,Auschwitz,1942-09-30T00:00:00Z,1942-09-30T00:00:00Z,1882-03-07T00:00:00Z,1882-03-07T00:00:00Z,Point(4.9 52.383333333),Point(19.178333 50.035833)
http://www.wikidata.org/entity/Q15876168,Helena Elisabeth Goudeket,Nederlands kunstschilderes (1910-1943),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q152658,Sobibór,1943-04-09T00:00:00Z,1943-04-09T00:00:00Z,1910-01-10T00:00:00Z,1910-01-10T00:00:00Z,Point(4.9 52.383333333),Point(23.593889 51.446944)
http://www.wikidata.org/entity/Q15876232,Henri Samuel van Wickevoort Crommelin,Nederlands politicus (1804-1874),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q3562066,Vogelenzang,1874-02-26T00:00:00Z,1874-02-26T00:00:00Z,1804-09-30T00:00:00Z,1804-09-30T00:00:00Z,Point(4.9 52.383333333),Point(4.27699 50.8161)
http://www.wikidata.org/entity/Q15876883,Jan Kalf (monumentenzorg),Nederlands manager (1873-1954),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q36600,Den Haag,1954-03-06T00:00:00Z,1954-03-06T00:00:00Z,1873-05-10T00:00:00Z,1873-05-10T00:00:00Z,Point(4.9 52.383333333),Point(4.3175 52.084166666)
http://www.wikidata.org/entity/Q15876893,Jan Pieter Adolf van Wickevoort Crommelin,Nederlands politicus (1798-1874),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9908,Bloemendaal,1874-09-15T00:00:00Z,1874-09-15T00:00:00Z,1798-06-16T00:00:00Z,1798-06-16T00:00:00Z,Point(4.9 52.383333333),Point(4.6281 52.4028)
http://www.wikidata.org/entity/Q15877074,Johannes Franciscus Barbiers,Nederlands kunstschilder (1806-1848),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q239,Brussel,1848-02-07T00:00:00Z,1848-02-07T00:00:00Z,1806-12-14T00:00:00Z,1806-12-14T00:00:00Z,Point(4.9 52.383333333),Point(4.3547 50.8467)
http://www.wikidata.org/entity/Q15877080,Johannes Michels,Nederlands manager (1910-1998),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q15156199,Alphen aan den Rijn,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z,1910-01-01T00:00:00Z,1910-01-01T00:00:00Z,Point(4.9 52.383333333),Point(4.653806 52.128306)
http://www.wikidata.org/entity/Q15880729,Piet Strijbosch,Nederlands voetballer,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q34370,Rotterdam,1956-12-08T00:00:00Z,1956-12-08T00:00:00Z,1909-04-12T00:00:00Z,1909-04-12T00:00:00Z,Point(4.9 52.383333333),Point(4.479166666 51.930833333)
http://www.wikidata.org/entity/Q15881302,Rie Swartwout de Hoog,Nederlands kunstschilderes (1884-1979),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q36600,Den Haag,1979-09-29T00:00:00Z,1979-09-29T00:00:00Z,1884-07-08T00:00:00Z,1884-07-08T00:00:00Z,Point(4.9 52.383333333),Point(4.3175 52.084166666)
http://www.wikidata.org/entity/Q15881647,Salomon Garf,Nederlands kunstschilder (1873-1943),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7341,Auschwitz,1943-08-27T00:00:00Z,1943-08-27T00:00:00Z,1873-12-06T00:00:00Z,1873-12-06T00:00:00Z,Point(4.9 52.383333333),Point(19.2041 50.0262)
http://www.wikidata.org/entity/Q15881647,Salomon Garf,Nederlands kunstschilder (1873-1943),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7341,Auschwitz,1943-08-27T00:00:00Z,1943-08-27T00:00:00Z,1873-12-06T00:00:00Z,1873-12-06T00:00:00Z,Point(4.9 52.383333333),Point(19.178333 50.035833)
http://www.wikidata.org/entity/Q15881926,Sieg Vaz Dias,Nederlands fotograaf (1904-1943),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q2743563,Leusderheide,1943-07-29T00:00:00Z,1943-07-29T00:00:00Z,1904-06-01T00:00:00Z,1904-06-01T00:00:00Z,Point(4.9 52.383333333),Point(5.3472 52.1031)
http://www.wikidata.org/entity/Q15906884,George Clifford,Nederlands politicus (1769-1847),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q36600,Den Haag,1847-12-09T00:00:00Z,1847-12-09T00:00:00Z,1769-02-22T00:00:00Z,1769-02-22T00:00:00Z,Point(4.9 52.383333333),Point(4.3175 52.084166666)
http://www.wikidata.org/entity/Q15965862,Gerard Deen,Nederlands voetballer (1903-1969),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q34370,Rotterdam,1969-01-01T00:00:00Z,1969-01-01T00:00:00Z,1903-02-15T00:00:00Z,1903-02-15T00:00:00Z,Point(4.9 52.383333333),Point(4.479166666 51.930833333)
http://www.wikidata.org/entity/Q15979062,Ben Staartjes,Nederlands zeiler (1928-2014),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q724942,Kapellen,2014-03-17T00:00:00Z,2014-03-17T00:00:00Z,1928-12-09T00:00:00Z,1928-12-09T00:00:00Z,Point(4.9 52.383333333),Point(4.433333333 51.316666666)
http://www.wikidata.org/entity/Q15990463,Antoine J. A. van der Wyk,scheikundige uit Zwitserland (1902-1976),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q71,Genève,1976-05-25T00:00:00Z,1976-05-25T00:00:00Z,1902-07-03T00:00:00Z,1902-07-03T00:00:00Z,Point(4.9 52.383333333),Point(6.15 46.2)
http://www.wikidata.org/entity/Q16003753,Jaap Sjouwerman,Nederlands amateurworstelaar (1891-1964),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9906,Blaricum,1964-02-21T00:00:00Z,1964-02-21T00:00:00Z,1891-05-27T00:00:00Z,1891-05-27T00:00:00Z,Point(4.9 52.383333333),Point(5.2422 52.2728)
http://www.wikidata.org/entity/Q16017529,André du Pon,Nederlands matroos (1924-2006),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9947,Medemblik,2006-05-24T00:00:00Z,2006-05-24T00:00:00Z,1924-08-30T00:00:00Z,1924-08-30T00:00:00Z,Point(4.9 52.383333333),Point(5.0614 52.7439)
http://www.wikidata.org/entity/Q16065402,Jan Albert Hendrik Hugenholz,Nederlands politicus (1825-1874),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q36600,Den Haag,1874-02-24T00:00:00Z,1874-02-24T00:00:00Z,1825-03-12T00:00:00Z,1825-03-12T00:00:00Z,Point(4.9 52.383333333),Point(4.3175 52.084166666)
http://www.wikidata.org/entity/Q16066200,Henricus Franciscus Wiertz,Nederlands kunstschilder (1784-1858),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q47887,Nijmegen,1858-06-07T00:00:00Z,1858-06-07T00:00:00Z,1784-10-07T00:00:00Z,1784-10-07T00:00:00Z,Point(4.9 52.383333333),Point(5.85 51.833333333)
http://www.wikidata.org/entity/Q16066207,Pieter Godfried Bertichen,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q189043,Petrópolis,1856-01-01T00:00:00Z,1856-01-01T00:00:00Z,1796-02-05T00:00:00Z,1796-02-05T00:00:00Z,Point(4.9 52.383333333),Point(-43.178888888 -22.505)
