item,itemLabel,itemDescription,place,placeLabel,place_of_birth,place_of_birthLabel,place_of_death,place_of_deathLabel,date_of_death,date_of_deathLabel,dob,dobLabel,coord_birth,coord_death
http://www.wikidata.org/entity/Q2801608,Sjaak Hubregtse,,,,http://www.wikidata.org/entity/Q52101,Middelburg,http://www.wikidata.org/entity/Q727,Amsterdam,2007-05-01T00:00:00Z,2007-05-01T00:00:00Z,1944-03-31T00:00:00Z,1944-03-31T00:00:00Z,Point(3.613611111 51.499722222),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2805406,Emiel van Moerkerken,cineast/regisseur,,,http://www.wikidata.org/entity/Q9920,Haarlem,http://www.wikidata.org/entity/Q727,Amsterdam,1995-03-06T00:00:00Z,1995-03-06T00:00:00Z,1916-08-15T00:00:00Z,1916-08-15T00:00:00Z,Point(4.640555555 52.380277777),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2820112,Aat Breur-Hibma,Nederlands kunstschilderes (1913-2002),,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,2002-12-31T00:00:00Z,2002-12-31T00:00:00Z,1913-12-28T00:00:00Z,1913-12-28T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2825012,Adriaen van Nieulandt,Nederlands kunstschilder (1587-1658),,,http://www.wikidata.org/entity/Q12892,Antwerpen,http://www.wikidata.org/entity/Q727,Amsterdam,1658-07-07T00:00:00Z,1658-07-07T00:00:00Z,1587-01-01T00:00:00Z,1587-01-01T00:00:00Z,Point(4.4 51.216666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2825020,Adrian Brine,Brits acteur,,,http://www.wikidata.org/entity/Q84,Londen,http://www.wikidata.org/entity/Q727,Amsterdam,2016-05-11T00:00:00Z,2016-05-11T00:00:00Z,1936-03-25T00:00:00Z,1936-03-25T00:00:00Z,Point(-0.1275 51.507222222),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2831402,Stine Lerou,Nederlands actrice,,,http://www.wikidata.org/entity/Q34370,Rotterdam,http://www.wikidata.org/entity/Q727,Amsterdam,1997-04-04T00:00:00Z,1997-04-04T00:00:00Z,1901-04-16T00:00:00Z,1901-04-16T00:00:00Z,Point(4.479166666 51.930833333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2850489,Anna El-Tour,,,,http://www.wikidata.org/entity/Q1874,Odessa,http://www.wikidata.org/entity/Q727,Amsterdam,1954-05-30T00:00:00Z,1954-05-30T00:00:00Z,1886-06-04T00:00:00Z,1886-06-04T00:00:00Z,Point(30.743444 46.485722),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2850489,Anna El-Tour,,,,http://www.wikidata.org/entity/Q1874,Odessa,http://www.wikidata.org/entity/Q727,Amsterdam,1954-05-30T00:00:00Z,1954-05-30T00:00:00Z,1886-06-04T00:00:00Z,1886-06-04T00:00:00Z,Point(30.73262 46.47747),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2854527,Jacob de Wet,Nederlands kunstschilder (1641/1642-1697),,,http://www.wikidata.org/entity/Q9920,Haarlem,http://www.wikidata.org/entity/Q727,Amsterdam,1697-11-11T00:00:00Z,1697-11-11T00:00:00Z,1641-01-01T00:00:00Z,1641-01-01T00:00:00Z,Point(4.640555555 52.380277777),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2896048,Piet Zanstra,Nederlands architect (1905-2003),,,http://www.wikidata.org/entity/Q25390,Leeuwarden,http://www.wikidata.org/entity/Q727,Amsterdam,2003-05-23T00:00:00Z,2003-05-23T00:00:00Z,1905-08-07T00:00:00Z,1905-08-07T00:00:00Z,Point(5.783333333 53.2),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2909660,Cephas Stauthamer,Nederlands kunstschilder (1899-1983),,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1983-04-05T00:00:00Z,1983-04-05T00:00:00Z,1899-12-09T00:00:00Z,1899-12-09T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2915300,Anton Kurvers,Nederlands grafisch ontwerper (1889-1940),,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1940-01-29T00:00:00Z,1940-01-29T00:00:00Z,1889-07-23T00:00:00Z,1889-07-23T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2927060,Jan Havermans,Nederlands kunstschilder (1892-1964),,,http://www.wikidata.org/entity/Q34370,Rotterdam,http://www.wikidata.org/entity/Q727,Amsterdam,1964-04-07T00:00:00Z,1964-04-07T00:00:00Z,1892-01-26T00:00:00Z,1892-01-26T00:00:00Z,Point(4.479166666 51.930833333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2946177,Bart van Hove,beeldhouwer,,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1914-02-09T00:00:00Z,1914-02-09T00:00:00Z,1850-03-17T00:00:00Z,1850-03-17T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q2997492,Cornelis Johannes van Doorn,Nederlands ingenieur (1837-1906),,,http://www.wikidata.org/entity/Q843895,Brummen,http://www.wikidata.org/entity/Q727,Amsterdam,1906-02-24T00:00:00Z,1906-02-24T00:00:00Z,1837-01-05T00:00:00Z,1837-01-05T00:00:00Z,Point(6.166666666 52.1),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3001995,Theodore van Houten,Nederlands programmamaker,,,http://www.wikidata.org/entity/Q9897,Aalsmeer,http://www.wikidata.org/entity/Q727,Amsterdam,2016-04-07T00:00:00Z,2016-04-07T00:00:00Z,1952-08-09T00:00:00Z,1952-08-09T00:00:00Z,Point(4.7625 52.263888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3007795,Curtis Booth,Brits voetballer (1891-1949),,,http://www.wikidata.org/entity/Q216372,Gateshead,http://www.wikidata.org/entity/Q727,Amsterdam,1949-10-29T00:00:00Z,1949-10-29T00:00:00Z,1891-10-12T00:00:00Z,1891-10-12T00:00:00Z,Point(-1.6 54.95),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3009844,Cornelis Marius Viruly,Nederlands sportschutter (1875-1938),,,http://www.wikidata.org/entity/Q3112541,Vuren,http://www.wikidata.org/entity/Q727,Amsterdam,1938-09-23T00:00:00Z,1938-09-23T00:00:00Z,1875-11-11T00:00:00Z,1875-11-11T00:00:00Z,Point(5.0467 51.8244),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3014705,Q3014705,Frans acteur (1920-1962),,,http://www.wikidata.org/entity/Q7880,Toulouse,http://www.wikidata.org/entity/Q727,Amsterdam,1962-05-17T00:00:00Z,1962-05-17T00:00:00Z,1920-12-14T00:00:00Z,1920-12-14T00:00:00Z,Point(1.441944444 43.604444444),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3014856,Daniel Zwicker,,,,http://www.wikidata.org/entity/Q1792,Gdańsk,http://www.wikidata.org/entity/Q727,Amsterdam,1678-11-10T00:00:00Z,1678-11-10T00:00:00Z,1612-01-22T00:00:00Z,1612-01-22T00:00:00Z,Point(18.633333333 54.366666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3016049,Andries Beeckman,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q109535,Zutphen,http://www.wikidata.org/entity/Q727,Amsterdam,1664-01-01T00:00:00Z,1664-01-01T00:00:00Z,1628-01-01T00:00:00Z,1628-01-01T00:00:00Z,Point(6.2 52.1333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3019322,Oscar van Alphen,Nederlands fotograaf (1923-2010),,,http://www.wikidata.org/entity/Q213246,Alphen aan den Rijn,http://www.wikidata.org/entity/Q727,Amsterdam,2010-11-21T00:00:00Z,2010-11-21T00:00:00Z,1923-09-08T00:00:00Z,1923-09-08T00:00:00Z,Point(4.65 52.133333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3021361,Guilliam du Gardijn,Nederlands kunstschilder (1595-1657),,,http://www.wikidata.org/entity/Q365,Keulen,http://www.wikidata.org/entity/Q727,Amsterdam,1657-01-01T00:00:00Z,1657-01-01T00:00:00Z,1595-01-01T00:00:00Z,1595-01-01T00:00:00Z,Point(6.957777777 50.942222222),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3031281,Ginty Vrede,Nederlands bokser (1985-2008),,,http://www.wikidata.org/entity/Q3001,Paramaribo,http://www.wikidata.org/entity/Q727,Amsterdam,2008-01-28T00:00:00Z,2008-01-28T00:00:00Z,1985-07-18T00:00:00Z,1985-07-18T00:00:00Z,Point(-55.166666666 5.866666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3039423,Hans Koetsier,Nederlands kunstenaar (1930-1991),,,http://www.wikidata.org/entity/Q803,Utrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1991-08-30T00:00:00Z,1991-08-30T00:00:00Z,1930-06-12T00:00:00Z,1930-06-12T00:00:00Z,Point(5.115555555 52.088888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3048257,Samuel Adrianus Naber,Nederlands klassiek filoloog (1828-1913),,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1913-05-30T00:00:00Z,1913-05-30T00:00:00Z,1828-07-16T00:00:00Z,1828-07-16T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3056609,Jo Voskuil,Nederlands schilder,,,http://www.wikidata.org/entity/Q40844,Breda,http://www.wikidata.org/entity/Q727,Amsterdam,1972-06-22T00:00:00Z,1972-06-22T00:00:00Z,1897-03-26T00:00:00Z,1897-03-26T00:00:00Z,Point(4.783333333 51.583333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3069209,Amy van Marken,Nederlands vertaalster en hoogleraar (1912-1995),,,http://www.wikidata.org/entity/Q9934,Hilversum,http://www.wikidata.org/entity/Q727,Amsterdam,1995-06-15T00:00:00Z,1995-06-15T00:00:00Z,1912-06-21T00:00:00Z,1912-06-21T00:00:00Z,Point(5.18 52.23),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3081876,Arnold Marc Gorter,Nederlands kunstschilder (1866-1933),,,http://www.wikidata.org/entity/Q988,Almelo,http://www.wikidata.org/entity/Q727,Amsterdam,1933-09-16T00:00:00Z,1933-09-16T00:00:00Z,1866-12-03T00:00:00Z,1866-12-03T00:00:00Z,Point(6.666666666 52.366666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3083350,Denis-François Camusat,Frans uitgever (-1732),,,http://www.wikidata.org/entity/Q37776,Besançon,http://www.wikidata.org/entity/Q727,Amsterdam,1732-10-29T00:00:00Z,1732-10-29T00:00:00Z,1695-01-01T00:00:00Z,1695-01-01T00:00:00Z,Point(6.021388888 47.242222222),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3085987,François Venant,Nederlands kunstschilder (-1636),,,http://www.wikidata.org/entity/Q52101,Middelburg,http://www.wikidata.org/entity/Q727,Amsterdam,1636-03-17T00:00:00Z,1636-03-17T00:00:00Z,1591-01-01T00:00:00Z,1591-01-01T00:00:00Z,Point(3.613611111 51.499722222),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3086548,Françoise Magrangeas,Frans architecte (1949-2011),,,http://www.wikidata.org/entity/Q193821,Saumur,http://www.wikidata.org/entity/Q727,Amsterdam,2011-09-13T00:00:00Z,2011-09-13T00:00:00Z,1949-01-21T00:00:00Z,1949-01-21T00:00:00Z,Point(-0.078055555 47.259166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3103101,Giorgio Libri-Bagnano,Italiaans journalist (-1836),,,http://www.wikidata.org/entity/Q2044,Florence,http://www.wikidata.org/entity/Q727,Amsterdam,1836-01-01T00:00:00Z,1836-01-01T00:00:00Z,1780-01-01T00:00:00Z,1780-01-01T00:00:00Z,Point(11.254166666 43.771388888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3116142,Georg Rueter,Nederlands kunstschilder (1875-1966),,,http://www.wikidata.org/entity/Q9920,Haarlem,http://www.wikidata.org/entity/Q727,Amsterdam,1966-08-16T00:00:00Z,1966-08-16T00:00:00Z,1875-03-08T00:00:00Z,1875-03-08T00:00:00Z,Point(4.640555555 52.380277777),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3129906,Jacques van Tol,Nederlands tekstschrijver,,,http://www.wikidata.org/entity/Q9897,Aalsmeer,http://www.wikidata.org/entity/Q727,Amsterdam,1969-07-24T00:00:00Z,1969-07-24T00:00:00Z,1897-11-22T00:00:00Z,1897-11-22T00:00:00Z,Point(4.7625 52.263888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3141975,Hubert Cuypers,Nederlands organist (1873-1960),,,http://www.wikidata.org/entity/Q2274875,Baexem,http://www.wikidata.org/entity/Q727,Amsterdam,1960-02-22T00:00:00Z,1960-02-22T00:00:00Z,1873-12-26T00:00:00Z,1873-12-26T00:00:00Z,Point(5.88 51.2244),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3161764,Jan Symonsz Pynas,Nederlands kunstschilder (-1631),,,http://www.wikidata.org/entity/Q972,Alkmaar,http://www.wikidata.org/entity/Q727,Amsterdam,1631-12-27T00:00:00Z,1631-12-27T00:00:00Z,1583-01-01T00:00:00Z,1583-01-01T00:00:00Z,Point(4.75 52.616666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3175135,Johann Sebald Triemer,Duits componist (?-),,,http://www.wikidata.org/entity/Q3955,Weimar,http://www.wikidata.org/entity/Q727,Amsterdam,1762-01-01T00:00:00Z,1762-01-01T00:00:00Z,1700-01-01T00:00:00Z,1700-01-01T00:00:00Z,Point(11.316666666 50.983333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3179460,Q3179460,Frans politicus (1738-1795),,,http://www.wikidata.org/entity/Q864455,Saint-Martin-du-Mont,http://www.wikidata.org/entity/Q727,Amsterdam,1795-05-08T00:00:00Z,1795-05-08T00:00:00Z,1738-03-20T00:00:00Z,1738-03-20T00:00:00Z,Point(5.328333333 46.101666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3181404,Marie Anne Tellegen,Nederlands feministe en verzetsstrijdster,,,http://www.wikidata.org/entity/Q1310,Arnhem,http://www.wikidata.org/entity/Q727,Amsterdam,1976-04-23T00:00:00Z,1976-04-23T00:00:00Z,1893-12-30T00:00:00Z,1893-12-30T00:00:00Z,Point(5.916666666 51.983333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3183651,Joos Goemare,kunstschilder uit Zuidelijke Nederlanden (1573-1611),,,http://www.wikidata.org/entity/Q12995,Kortrijk,http://www.wikidata.org/entity/Q727,Amsterdam,1611-01-01T00:00:00Z,1611-01-01T00:00:00Z,1573-01-01T00:00:00Z,1573-01-01T00:00:00Z,Point(3.266666666 50.833333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3189875,Julius Spier,Duits psycholoog (1887-1942),,,http://www.wikidata.org/entity/Q1794,Frankfurt am Main,http://www.wikidata.org/entity/Q727,Amsterdam,1942-09-15T00:00:00Z,1942-09-15T00:00:00Z,1887-04-25T00:00:00Z,1887-04-25T00:00:00Z,Point(8.679722222 50.113611111),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3205031,Rogi Wieg,"Nederlands schrijver, dichter, beeldend kunstenaar en muzikant",,,http://www.wikidata.org/entity/Q690,Delft,http://www.wikidata.org/entity/Q727,Amsterdam,2015-07-15T00:00:00Z,2015-07-15T00:00:00Z,1962-08-21T00:00:00Z,1962-08-21T00:00:00Z,Point(4.359444444 52.011944444),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3281443,Joost Meerloo,Nederlands arts (1903-1976),,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1976-11-17T00:00:00Z,1976-11-17T00:00:00Z,1903-03-14T00:00:00Z,1903-03-14T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3289592,Moniek Toebosch,"Nederlands actrice, beeldend en performancekunstenares",,,http://www.wikidata.org/entity/Q40844,Breda,http://www.wikidata.org/entity/Q727,Amsterdam,2012-11-24T00:00:00Z,2012-11-24T00:00:00Z,1948-08-19T00:00:00Z,1948-08-19T00:00:00Z,Point(4.783333333 51.583333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3295087,Mart Gevers,Belgisch actrice,,,http://www.wikidata.org/entity/Q12892,Antwerpen,http://www.wikidata.org/entity/Q727,Amsterdam,2000-11-05T00:00:00Z,2000-11-05T00:00:00Z,1932-07-29T00:00:00Z,1932-07-29T00:00:00Z,Point(4.4 51.216666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3318428,Mohammed Benaziza,,,,http://www.wikidata.org/entity/Q185134,Tlemcen,http://www.wikidata.org/entity/Q727,Amsterdam,1992-10-04T00:00:00Z,1992-10-04T00:00:00Z,1959-01-01T00:00:00Z,1959-01-01T00:00:00Z,Point(-1.316666666 34.882777777),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3357785,Otto Arntzenius,Nederlands schrijver (1703-1763),,,http://www.wikidata.org/entity/Q1310,Arnhem,http://www.wikidata.org/entity/Q727,Amsterdam,1763-11-09T00:00:00Z,1763-11-09T00:00:00Z,1703-01-01T00:00:00Z,1703-01-01T00:00:00Z,Point(5.916666666 51.983333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3359512,Bart Peizel,Nederlands kunstschilder (1887-1974),,,http://www.wikidata.org/entity/Q73065,Veendam,http://www.wikidata.org/entity/Q727,Amsterdam,1974-02-09T00:00:00Z,1974-02-09T00:00:00Z,1887-08-06T00:00:00Z,1887-08-06T00:00:00Z,Point(6.883333333 53.1),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3370565,Paul Barbette,Nederlands arts (1620-1666),,,http://www.wikidata.org/entity/Q6602,Straatsburg,http://www.wikidata.org/entity/Q727,Amsterdam,1666-01-01T00:00:00Z,1666-01-01T00:00:00Z,1620-01-01T00:00:00Z,1620-01-01T00:00:00Z,Point(7.752222222 48.573333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3388015,Pieter Klazes Pel,Nederlands arts (1852-1919),,,http://www.wikidata.org/entity/Q60444,Drachten,http://www.wikidata.org/entity/Q727,Amsterdam,1919-02-15T00:00:00Z,1919-02-15T00:00:00Z,1852-02-22T00:00:00Z,1852-02-22T00:00:00Z,Point(6.1 53.1),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3389770,Max Nauta,Nederlands kunstenaar,,,http://www.wikidata.org/entity/Q10001,Deventer,http://www.wikidata.org/entity/Q727,Amsterdam,1957-12-18T00:00:00Z,1957-12-18T00:00:00Z,1896-04-02T00:00:00Z,1896-04-02T00:00:00Z,Point(6.15 52.25),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3396155,George van der Wagt,Nederlands kunstschilder (1921-2007),,,http://www.wikidata.org/entity/Q34370,Rotterdam,http://www.wikidata.org/entity/Q727,Amsterdam,2007-02-07T00:00:00Z,2007-02-07T00:00:00Z,1921-04-04T00:00:00Z,1921-04-04T00:00:00Z,Point(4.479166666 51.930833333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3430798,Robert Junius,Nederlands missionaris (-1655),,,http://www.wikidata.org/entity/Q34370,Rotterdam,http://www.wikidata.org/entity/Q727,Amsterdam,1655-08-28T00:00:00Z,1655-08-28T00:00:00Z,1606-01-01T00:00:00Z,1606-01-01T00:00:00Z,Point(4.479166666 51.930833333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3434441,Robert Anker,"Nederlands schrijver, dichter en literatuurcriticus",,,http://www.wikidata.org/entity/Q2541541,Oostwoud,http://www.wikidata.org/entity/Q727,Amsterdam,2017-01-20T00:00:00Z,2017-01-20T00:00:00Z,1946-04-26T00:00:00Z,1946-04-26T00:00:00Z,Point(5.0903 52.7244),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3458419,Marie Heijermans,Nederlands kunstschilderes (1859-1937),,,http://www.wikidata.org/entity/Q34370,Rotterdam,http://www.wikidata.org/entity/Q727,Amsterdam,1937-10-26T00:00:00Z,1937-10-26T00:00:00Z,1859-10-14T00:00:00Z,1859-10-14T00:00:00Z,Point(4.479166666 51.930833333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3463933,Adriaan van der Have,Nederlands galeriehouder (1958-2009),,,http://www.wikidata.org/entity/Q9908,Bloemendaal,http://www.wikidata.org/entity/Q727,Amsterdam,2009-04-03T00:00:00Z,2009-04-03T00:00:00Z,1958-01-19T00:00:00Z,1958-01-19T00:00:00Z,Point(4.6281 52.4028),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3480007,Servaes de Koninck,Nederlands componist (1654-1701),,,http://www.wikidata.org/entity/Q13122,Dendermonde,http://www.wikidata.org/entity/Q727,Amsterdam,1701-07-15T00:00:00Z,1701-07-15T00:00:00Z,1654-01-01T00:00:00Z,1654-01-01T00:00:00Z,Point(4.1 51.016666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3503779,Antony Fennema,Nederlands roeier (1902-1984),,,http://www.wikidata.org/entity/Q23070,Sneek,http://www.wikidata.org/entity/Q727,Amsterdam,1984-07-30T00:00:00Z,1984-07-30T00:00:00Z,1902-04-02T00:00:00Z,1902-04-02T00:00:00Z,Point(5.666666666 53.033333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3714367,Dorothea Storm-Kreps,Nederlands kunstschilderes (1734-1772),,,http://www.wikidata.org/entity/Q9926,Heemskerk,http://www.wikidata.org/entity/Q727,Amsterdam,1772-11-05T00:00:00Z,1772-11-05T00:00:00Z,1734-02-28T00:00:00Z,1734-02-28T00:00:00Z,Point(4.666666666 52.516666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3784902,Henry Ainsworth,theoloog uit Engeland (1571-1622),,,http://www.wikidata.org/entity/Q691460,Swanton Morley,http://www.wikidata.org/entity/Q727,Amsterdam,1622-01-01T00:00:00Z,1622-01-01T00:00:00Z,1571-01-01T00:00:00Z,1571-01-01T00:00:00Z,Point(0.981311111 52.708638888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3808962,Johannes Jansz. van Bronckhorst,Nederlands kunstschilder (1627-1656),,,http://www.wikidata.org/entity/Q803,Utrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1656-01-01T00:00:00Z,1656-01-01T00:00:00Z,1627-08-01T00:00:00Z,1627-08-01T00:00:00Z,Point(5.115555555 52.088888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3813112,Pieter Tanjé,Nederlands technisch tekenaar (1706-1761),,,http://www.wikidata.org/entity/Q329582,Bolsward,http://www.wikidata.org/entity/Q727,Amsterdam,1761-06-29T00:00:00Z,1761-06-29T00:00:00Z,1706-02-15T00:00:00Z,1706-02-15T00:00:00Z,Point(5.533333333 53.066666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3847439,Maria Moninckx,Nederlandse schilderes en botanisch illustratrice,,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1757-02-26T00:00:00Z,1757-02-26T00:00:00Z,1673-04-22T00:00:00Z,1673-04-22T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3917307,Peter van Straaten,tekenaar,,,http://www.wikidata.org/entity/Q1310,Arnhem,http://www.wikidata.org/entity/Q727,Amsterdam,2016-12-08T00:00:00Z,2016-12-08T00:00:00Z,1935-03-25T00:00:00Z,1935-03-25T00:00:00Z,Point(5.916666666 51.983333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3921309,Lambertus Johannes Hansen,Nederlands kunstschilder (1803-1859),,,http://www.wikidata.org/entity/Q10021,Staphorst,http://www.wikidata.org/entity/Q727,Amsterdam,1859-08-21T00:00:00Z,1859-08-21T00:00:00Z,1803-08-12T00:00:00Z,1803-08-12T00:00:00Z,Point(6.2 52.633333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3929644,Lieve Hugo,zanger uit Suriname (1934-1975),,,http://www.wikidata.org/entity/Q3001,Paramaribo,http://www.wikidata.org/entity/Q727,Amsterdam,1975-11-15T00:00:00Z,1975-11-15T00:00:00Z,1934-12-13T00:00:00Z,1934-12-13T00:00:00Z,Point(-55.166666666 5.866666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q3991178,Cornelis Bloemaert I,Nederlands architect (1540-1593),,,http://www.wikidata.org/entity/Q26421,Dordrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1593-11-01T00:00:00Z,1593-11-01T00:00:00Z,1540-01-01T00:00:00Z,1540-01-01T00:00:00Z,Point(4.67 51.81),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q4007179,Francoise van den Bosch,Nederlands sieraadontwerper (1944-1977),,,http://www.wikidata.org/entity/Q9934,Hilversum,http://www.wikidata.org/entity/Q727,Amsterdam,1977-07-18T00:00:00Z,1977-07-18T00:00:00Z,1944-02-29T00:00:00Z,1944-02-29T00:00:00Z,Point(5.18 52.23),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q4026565,Jan Roeland,Nederlands kunstschilder (1935-2016),,,http://www.wikidata.org/entity/Q1007168,IJsselmuiden,http://www.wikidata.org/entity/Q727,Amsterdam,2016-11-08T00:00:00Z,2016-11-08T00:00:00Z,1935-02-12T00:00:00Z,1935-02-12T00:00:00Z,Point(5.9275 52.5647),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q4026752,Frans Haks,Nederlands conservator (1938-2006),,,http://www.wikidata.org/entity/Q10056,Zeist,http://www.wikidata.org/entity/Q727,Amsterdam,2006-12-23T00:00:00Z,2006-12-23T00:00:00Z,1938-08-30T00:00:00Z,1938-08-30T00:00:00Z,Point(5.233333333 52.083333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q4079722,Co Bouwens,Nederlands voetballer (1924-2005),,,http://www.wikidata.org/entity/Q55,Nederland,http://www.wikidata.org/entity/Q727,Amsterdam,2005-03-17T00:00:00Z,2005-03-17T00:00:00Z,1924-11-24T00:00:00Z,1924-11-24T00:00:00Z,Point(5.55 52.316666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q4085094,Karel Philippus Bernet Kempers,Nederlands universitair docent (1897-1974),,,http://www.wikidata.org/entity/Q16220881,Nijkerk,http://www.wikidata.org/entity/Q727,Amsterdam,1974-09-30T00:00:00Z,1974-09-30T00:00:00Z,1897-09-20T00:00:00Z,1897-09-20T00:00:00Z,Point(5.484166666 52.221388888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q4087269,"Johannes Adrianus Gerardus ""Joop"" Bieshaar",Nederlands voetballer (1894-1961),,,http://www.wikidata.org/entity/Q694,Zuid-Holland,http://www.wikidata.org/entity/Q727,Amsterdam,1961-11-03T00:00:00Z,1961-11-03T00:00:00Z,1894-10-03T00:00:00Z,1894-10-03T00:00:00Z,Point(4.666666666 52.0),Point(4.9 52.383333333)
